pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
30.585, 1.07721588e-01, 3.28576137e-05, 3.18620515e+03
30.595, 1.07768243e-01, 3.28598024e-05, 3.18606518e+03
30.605, 1.07814907e-01, 3.28619921e-05, 3.18592518e+03
30.615, 1.07861581e-01, 3.28641828e-05, 3.18578518e+03
30.625, 1.07908264e-01, 3.28663745e-05, 3.18564516e+03
30.635, 1.07954958e-01, 3.28685673e-05, 3.18550513e+03
30.645, 1.08001662e-01, 3.28707611e-05, 3.18536509e+03
30.655, 1.08048375e-01, 3.28729560e-05, 3.18522503e+03
30.665, 1.08095098e-01, 3.28751519e-05, 3.18508496e+03
30.675, 1.08141823e-01, 3.28773484e-05, 3.18494490e+03
30.685, 1.08188566e-01, 3.28795463e-05, 3.18480480e+03
30.695, 1.08235319e-01, 3.28817453e-05, 3.18466469e+03
30.705, 1.08282082e-01, 3.28839454e-05, 3.18452457e+03
30.715, 1.08328854e-01, 3.28861464e-05, 3.18438443e+03
30.725, 1.08375637e-01, 3.28883486e-05, 3.18424428e+03
30.735, 1.08422429e-01, 3.28905517e-05, 3.18410412e+03
30.745, 1.08469232e-01, 3.28927559e-05, 3.18396394e+03
30.755, 1.08516035e-01, 3.28949607e-05, 3.18382378e+03
30.765, 1.08562857e-01, 3.28971670e-05, 3.18368358e+03
30.775, 1.08609690e-01, 3.28993743e-05, 3.18354336e+03
30.785, 1.08656532e-01, 3.29015826e-05, 3.18340313e+03
30.795, 1.08703384e-01, 3.29037920e-05, 3.18326289e+03
30.805, 1.08750245e-01, 3.29060025e-05, 3.18312264e+03
30.815, 1.08797117e-01, 3.29082139e-05, 3.18298237e+03
30.825, 1.08843999e-01, 3.29104264e-05, 3.18284209e+03
30.835, 1.08890881e-01, 3.29126396e-05, 3.18270182e+03
30.845, 1.08937783e-01, 3.29148542e-05, 3.18256151e+03
30.855, 1.08984694e-01, 3.29170698e-05, 3.18242119e+03
30.865, 1.09031616e-01, 3.29192865e-05, 3.18228086e+03
30.875, 1.09078547e-01, 3.29215042e-05, 3.18214051e+03
30.885, 1.09125488e-01, 3.29237230e-05, 3.18200015e+03
30.895, 1.09172439e-01, 3.29259428e-05, 3.18185978e+03
30.905, 1.09219400e-01, 3.29281636e-05, 3.18171940e+03
30.915, 1.09266371e-01, 3.29303855e-05, 3.18157900e+03
30.925, 1.09313343e-01, 3.29326081e-05, 3.18143861e+03
30.935, 1.09360334e-01, 3.29348321e-05, 3.18129819e+03
30.945, 1.09407335e-01, 3.29370571e-05, 3.18115775e+03
30.955, 1.09454346e-01, 3.29392832e-05, 3.18101730e+03
30.965, 1.09501367e-01, 3.29415103e-05, 3.18087683e+03
30.975, 1.09548397e-01, 3.29437385e-05, 3.18073636e+03
30.985, 1.09595438e-01, 3.29459677e-05, 3.18059587e+03
30.995, 1.09642488e-01, 3.29481980e-05, 3.18045536e+03
31.005, 1.09689540e-01, 3.29504288e-05, 3.18031487e+03
31.015, 1.09736610e-01, 3.29526612e-05, 3.18017434e+03
31.025, 1.09783691e-01, 3.29548946e-05, 3.18003380e+03
31.035, 1.09830781e-01, 3.29571291e-05, 3.17989324e+03
31.045, 1.09877882e-01, 3.29593646e-05, 3.17975268e+03
31.055, 1.09924992e-01, 3.29616011e-05, 3.17961209e+03
31.065, 1.09972112e-01, 3.29638388e-05, 3.17947150e+03
31.075, 1.10019242e-01, 3.29660774e-05, 3.17933089e+03
31.085, 1.10066374e-01, 3.29683167e-05, 3.17919030e+03
31.095, 1.10113524e-01, 3.29705574e-05, 3.17904967e+03
31.105, 1.10160684e-01, 3.29727993e-05, 3.17890902e+03
31.115, 1.10207854e-01, 3.29750421e-05, 3.17876836e+03
31.125, 1.10255034e-01, 3.29772860e-05, 3.17862769e+03
31.135, 1.10302224e-01, 3.29795310e-05, 3.17848700e+03
31.145, 1.10349424e-01, 3.29817770e-05, 3.17834630e+03
31.155, 1.10396635e-01, 3.29840241e-05, 3.17820559e+03
31.165, 1.10443855e-01, 3.29862722e-05, 3.17806487e+03
31.175, 1.10491076e-01, 3.29885209e-05, 3.17792416e+03
31.185, 1.10538316e-01, 3.29907712e-05, 3.17778341e+03
31.195, 1.10585566e-01, 3.29930224e-05, 3.17764264e+03
31.205, 1.10632826e-01, 3.29952748e-05, 3.17750187e+03
31.215, 1.10680096e-01, 3.29975282e-05, 3.17736108e+03
31.225, 1.10727376e-01, 3.29997826e-05, 3.17722027e+03
31.235, 1.10774666e-01, 3.30020381e-05, 3.17707946e+03
31.245, 1.10821966e-01, 3.30042947e-05, 3.17693863e+03
31.255, 1.10869267e-01, 3.30065518e-05, 3.17679782e+03
31.265, 1.10916587e-01, 3.30088105e-05, 3.17665696e+03
31.275, 1.10963917e-01, 3.30110702e-05, 3.17651610e+03
31.285, 1.11011257e-01, 3.30133310e-05, 3.17637522e+03
31.295, 1.11058607e-01, 3.30155928e-05, 3.17623432e+03
31.305, 1.11105968e-01, 3.30178557e-05, 3.17609342e+03
31.315, 1.11153338e-01, 3.30201197e-05, 3.17595250e+03
31.325, 1.11200718e-01, 3.30223847e-05, 3.17581157e+03
31.335, 1.11248099e-01, 3.30246503e-05, 3.17567065e+03
31.345, 1.11295499e-01, 3.30269175e-05, 3.17552969e+03
31.355, 1.11342910e-01, 3.30291857e-05, 3.17538872e+03
31.365, 1.11390330e-01, 3.30314549e-05, 3.17524774e+03
31.375, 1.11437760e-01, 3.30337252e-05, 3.17510674e+03
31.385, 1.11485201e-01, 3.30359966e-05, 3.17496573e+03
31.395, 1.11532651e-01, 3.30382690e-05, 3.17482471e+03
31.405, 1.11580111e-01, 3.30405425e-05, 3.17468368e+03
31.415, 1.11627582e-01, 3.30428170e-05, 3.17454263e+03
31.425, 1.11675053e-01, 3.30450922e-05, 3.17440160e+03
31.435, 1.11722544e-01, 3.30473689e-05, 3.17426052e+03
31.445, 1.11770045e-01, 3.30496466e-05, 3.17411944e+03
31.455, 1.11817555e-01, 3.30519254e-05, 3.17397834e+03
31.465, 1.11865076e-01, 3.30542053e-05, 3.17383723e+03
31.475, 1.11912607e-01, 3.30564862e-05, 3.17369610e+03
31.485, 1.11960148e-01, 3.30587682e-05, 3.17355496e+03
31.495, 1.12007699e-01, 3.30610512e-05, 3.17341381e+03
31.505, 1.12055250e-01, 3.30633349e-05, 3.17327268e+03
31.515, 1.12102821e-01, 3.30656201e-05, 3.17313150e+03
31.525, 1.12150403e-01, 3.30679063e-05, 3.17299031e+03
31.535, 1.12197994e-01, 3.30701936e-05, 3.17284911e+03
31.545, 1.12245595e-01, 3.30724820e-05, 3.17270790e+03
31.555, 1.12293206e-01, 3.30747715e-05, 3.17256667e+03
31.565, 1.12340828e-01, 3.30770620e-05, 3.17242543e+03
31.575, 1.12388459e-01, 3.30793535e-05, 3.17228417e+03
31.585, 1.12436092e-01, 3.30816457e-05, 3.17214294e+03
31.595, 1.12483743e-01, 3.30839395e-05, 3.17200166e+03
31.605, 1.12531405e-01, 3.30862342e-05, 3.17186037e+03
31.615, 1.12579077e-01, 3.30885301e-05, 3.17171906e+03
31.625, 1.12626758e-01, 3.30908270e-05, 3.17157774e+03
31.635, 1.12674450e-01, 3.30931250e-05, 3.17143641e+03
31.645, 1.12722152e-01, 3.30954240e-05, 3.17129507e+03
