pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
28.825, 6.96955752e-01, 8.33775428e-05, 1.47262990e+03
28.835, 6.96977567e-01, 8.33812834e-05, 1.47261754e+03
28.845, 6.96999381e-01, 8.33850241e-05, 1.47260518e+03
28.855, 6.97021189e-01, 8.33887640e-05, 1.47259282e+03
28.865, 6.97042992e-01, 8.33925032e-05, 1.47258048e+03
28.875, 6.97064790e-01, 8.33962417e-05, 1.47256813e+03
28.885, 6.97086583e-01, 8.33999795e-05, 1.47255580e+03
28.895, 6.97108370e-01, 8.34037166e-05, 1.47254347e+03
28.905, 6.97130152e-01, 8.34074530e-05, 1.47253114e+03
28.915, 6.97151928e-01, 8.34111887e-05, 1.47251882e+03
28.925, 6.97173695e-01, 8.34149229e-05, 1.47250651e+03
28.935, 6.97195461e-01, 8.34186571e-05, 1.47249420e+03
28.945, 6.97217221e-01, 8.34223906e-05, 1.47248190e+03
28.955, 6.97238976e-01, 8.34261235e-05, 1.47246961e+03
28.965, 6.97260726e-01, 8.34298556e-05, 1.47245731e+03
28.975, 6.97282471e-01, 8.34335870e-05, 1.47244503e+03
28.985, 6.97304210e-01, 8.34373176e-05, 1.47243275e+03
28.995, 6.97325944e-01, 8.34410476e-05, 1.47242047e+03
29.005, 6.97347668e-01, 8.34447762e-05, 1.47240821e+03
29.015, 6.97369391e-01, 8.34485047e-05, 1.47239595e+03
29.025, 6.97391109e-01, 8.34522326e-05, 1.47238369e+03
29.035, 6.97412822e-01, 8.34559597e-05, 1.47237144e+03
29.045, 6.97434529e-01, 8.34596861e-05, 1.47235919e+03
29.055, 6.97456231e-01, 8.34634119e-05, 1.47234695e+03
29.065, 6.97477928e-01, 8.34671369e-05, 1.47233472e+03
29.075, 6.97499619e-01, 8.34708612e-05, 1.47232249e+03
29.085, 6.97521301e-01, 8.34745841e-05, 1.47231026e+03
29.095, 6.97542982e-01, 8.34783070e-05, 1.47229805e+03
29.105, 6.97564658e-01, 8.34820292e-05, 1.47228583e+03
29.115, 6.97586328e-01, 8.34857507e-05, 1.47227363e+03
29.125, 6.97607993e-01, 8.34894715e-05, 1.47226143e+03
29.135, 6.97629653e-01, 8.34931916e-05, 1.47224923e+03
29.145, 6.97651308e-01, 8.34969110e-05, 1.47223704e+03
29.155, 6.97672957e-01, 8.35006297e-05, 1.47222486e+03
29.165, 6.97694601e-01, 8.35043476e-05, 1.47221268e+03
29.175, 6.97716236e-01, 8.35080642e-05, 1.47220051e+03
29.185, 6.97737869e-01, 8.35117808e-05, 1.47218834e+03
29.195, 6.97759498e-01, 8.35154967e-05, 1.47217618e+03
29.205, 6.97781121e-01, 8.35192118e-05, 1.47216402e+03
29.215, 6.97802738e-01, 8.35229263e-05, 1.47215187e+03
29.225, 6.97824351e-01, 8.35266401e-05, 1.47213972e+03
29.235, 6.97845958e-01, 8.35303532e-05, 1.47212758e+03
29.245, 6.97867560e-01, 8.35340656e-05, 1.47211545e+03
29.255, 6.97889153e-01, 8.35377765e-05, 1.47210332e+03
29.265, 6.97910745e-01, 8.35414875e-05, 1.47209120e+03
29.275, 6.97932331e-01, 8.35451978e-05, 1.47207908e+03
29.285, 6.97953912e-01, 8.35489074e-05, 1.47206697e+03
29.295, 6.97975488e-01, 8.35526163e-05, 1.47205486e+03
29.305, 6.97997059e-01, 8.35563245e-05, 1.47204276e+03
29.315, 6.98018625e-01, 8.35600320e-05, 1.47203067e+03
29.325, 6.98040185e-01, 8.35637388e-05, 1.47201858e+03
29.335, 6.98061736e-01, 8.35674442e-05, 1.47200649e+03
29.345, 6.98083286e-01, 8.35711496e-05, 1.47199441e+03
29.355, 6.98104831e-01, 8.35748543e-05, 1.47198234e+03
29.365, 6.98126370e-01, 8.35785584e-05, 1.47197027e+03
29.375, 6.98147905e-01, 8.35822617e-05, 1.47195821e+03
29.385, 6.98169434e-01, 8.35859643e-05, 1.47194615e+03
29.395, 6.98190958e-01, 8.35896663e-05, 1.47193410e+03
29.405, 6.98212476e-01, 8.35933676e-05, 1.47192206e+03
29.415, 6.98233990e-01, 8.35970681e-05, 1.47191002e+03
29.425, 6.98255494e-01, 8.36007673e-05, 1.47189798e+03
29.435, 6.98276998e-01, 8.36044665e-05, 1.47188595e+03
29.445, 6.98298496e-01, 8.36081650e-05, 1.47187393e+03
29.455, 6.98319989e-01, 8.36118628e-05, 1.47186191e+03
29.465, 6.98341476e-01, 8.36155599e-05, 1.47184990e+03
29.475, 6.98362959e-01, 8.36192563e-05, 1.47183789e+03
29.485, 6.98384436e-01, 8.36229520e-05, 1.47182589e+03
29.495, 6.98405909e-01, 8.36266471e-05, 1.47181389e+03
29.505, 6.98427372e-01, 8.36303407e-05, 1.47180190e+03
29.515, 6.98448834e-01, 8.36340344e-05, 1.47178992e+03
29.525, 6.98470290e-01, 8.36377274e-05, 1.47177794e+03
29.535, 6.98491742e-01, 8.36414197e-05, 1.47176596e+03
29.545, 6.98513189e-01, 8.36451113e-05, 1.47175399e+03
29.555, 6.98534630e-01, 8.36488022e-05, 1.47174203e+03
29.565, 6.98556066e-01, 8.36524924e-05, 1.47173007e+03
29.575, 6.98577497e-01, 8.36561820e-05, 1.47171812e+03
29.585, 6.98598919e-01, 8.36598702e-05, 1.47170617e+03
29.595, 6.98620340e-01, 8.36635583e-05, 1.47169423e+03
29.605, 6.98641756e-01, 8.36672458e-05, 1.47168229e+03
29.615, 6.98663166e-01, 8.36709326e-05, 1.47167036e+03
29.625, 6.98684572e-01, 8.36746188e-05, 1.47165844e+03
29.635, 6.98705972e-01, 8.36783042e-05, 1.47164652e+03
29.645, 6.98727368e-01, 8.36819890e-05, 1.47163460e+03
29.655, 6.98748758e-01, 8.36856731e-05, 1.47162269e+03
29.665, 6.98770143e-01, 8.36893565e-05, 1.47161079e+03
29.675, 6.98791519e-01, 8.36930385e-05, 1.47159889e+03
29.685, 6.98812894e-01, 8.36967205e-05, 1.47158700e+03
29.695, 6.98834263e-01, 8.37004019e-05, 1.47157511e+03
29.705, 6.98855628e-01, 8.37040826e-05, 1.47156323e+03
29.715, 6.98876988e-01, 8.37077626e-05, 1.47155135e+03
29.725, 6.98898342e-01, 8.37114419e-05, 1.47153948e+03
29.735, 6.98919691e-01, 8.37151205e-05, 1.47152761e+03
29.745, 6.98941036e-01, 8.37187985e-05, 1.47151575e+03
29.755, 6.98962371e-01, 8.37224750e-05, 1.47150390e+03
29.765, 6.98983705e-01, 8.37261517e-05, 1.47149205e+03
29.775, 6.99005034e-01, 8.37298276e-05, 1.47148020e+03
29.785, 6.99026358e-01, 8.37335028e-05, 1.47146836e+03
29.795, 6.99047677e-01, 8.37371774e-05, 1.47145653e+03
29.805, 6.99068991e-01, 8.37408513e-05, 1.47144470e+03
29.815, 6.99090300e-01, 8.37445245e-05, 1.47143288e+03
29.825, 6.99111604e-01, 8.37481971e-05, 1.47142106e+03
29.835, 6.99132898e-01, 8.37518682e-05, 1.47140925e+03
29.845, 6.99154192e-01, 8.37555394e-05, 1.47139744e+03
29.855, 6.99175481e-01, 8.37592099e-05, 1.47138564e+03
29.865, 6.99196764e-01, 8.37628798e-05, 1.47137384e+03
29.875, 6.99218043e-01, 8.37665490e-05, 1.47136205e+03
29.885, 6.99239316e-01, 8.37702174e-05, 1.47135027e+03
29.895, 6.99260585e-01, 8.37738853e-05, 1.47133849e+03
29.905, 6.99281848e-01, 8.37775524e-05, 1.47132671e+03
29.915, 6.99303106e-01, 8.37812189e-05, 1.47131494e+03
29.925, 6.99324356e-01, 8.37848840e-05, 1.47130318e+03
29.935, 6.99345604e-01, 8.37885492e-05, 1.47129142e+03
29.945, 6.99366847e-01, 8.37922136e-05, 1.47127967e+03
29.955, 6.99388085e-01, 8.37958774e-05, 1.47126792e+03
29.965, 6.99409319e-01, 8.37995405e-05, 1.47125618e+03
29.975, 6.99430547e-01, 8.38032030e-05, 1.47124444e+03
29.985, 6.99451770e-01, 8.38068648e-05, 1.47123271e+03
29.995, 6.99472988e-01, 8.38105259e-05, 1.47122098e+03
30.005, 6.99494198e-01, 8.38141856e-05, 1.47120926e+03
30.015, 6.99515406e-01, 8.38178454e-05, 1.47119754e+03
30.025, 6.99536609e-01, 8.38215045e-05, 1.47118583e+03
30.035, 6.99557807e-01, 8.38251630e-05, 1.47117413e+03
30.045, 6.99579000e-01, 8.38288208e-05, 1.47116243e+03
30.055, 6.99600189e-01, 8.38324779e-05, 1.47115073e+03
30.065, 6.99621372e-01, 8.38361343e-05, 1.47113904e+03
30.075, 6.99642550e-01, 8.38397901e-05, 1.47112736e+03
30.085, 6.99663719e-01, 8.38434445e-05, 1.47111568e+03
30.095, 6.99684888e-01, 8.38470990e-05, 1.47110400e+03
30.105, 6.99706051e-01, 8.38507527e-05, 1.47109234e+03
30.115, 6.99727209e-01, 8.38544058e-05, 1.47108067e+03
30.125, 6.99748363e-01, 8.38580583e-05, 1.47106901e+03
30.135, 6.99769511e-01, 8.38617101e-05, 1.47105736e+03
30.145, 6.99790654e-01, 8.38653612e-05, 1.47104571e+03
30.155, 6.99811793e-01, 8.38690117e-05, 1.47103407e+03
30.165, 6.99832926e-01, 8.38726615e-05, 1.47102243e+03
30.175, 6.99854051e-01, 8.38763099e-05, 1.47101080e+03
30.185, 6.99875174e-01, 8.38799584e-05, 1.47099918e+03
30.195, 6.99896293e-01, 8.38836062e-05, 1.47098755e+03
30.205, 6.99917407e-01, 8.38872534e-05, 1.47097594e+03
30.215, 6.99938515e-01, 8.38908998e-05, 1.47096433e+03
30.225, 6.99959619e-01, 8.38945457e-05, 1.47095272e+03
30.235, 6.99980718e-01, 8.38981909e-05, 1.47094112e+03
30.245, 7.00001812e-01, 8.39018354e-05, 1.47092953e+03
30.255, 7.00022897e-01, 8.39054785e-05, 1.47091794e+03
30.265, 7.00043981e-01, 8.39091217e-05, 1.47090635e+03
30.275, 7.00065060e-01, 8.39127642e-05, 1.47089477e+03
30.285, 7.00086134e-01, 8.39164061e-05, 1.47088320e+03
30.295, 7.00107203e-01, 8.39200473e-05, 1.47087163e+03
30.305, 7.00128268e-01, 8.39236879e-05, 1.47086007e+03
30.315, 7.00149327e-01, 8.39273278e-05, 1.47084851e+03
30.325, 7.00170382e-01, 8.39309670e-05, 1.47083695e+03
30.335, 7.00191427e-01, 8.39346049e-05, 1.47082541e+03
30.345, 7.00212472e-01, 8.39382429e-05, 1.47081387e+03
30.355, 7.00233512e-01, 8.39418802e-05, 1.47080233e+03
30.365, 7.00254546e-01, 8.39455168e-05, 1.47079080e+03
30.375, 7.00275576e-01, 8.39491527e-05, 1.47077927e+03
30.385, 7.00296601e-01, 8.39527881e-05, 1.47076775e+03
30.395, 7.00317622e-01, 8.39564227e-05, 1.47075623e+03
30.405, 7.00338637e-01, 8.39600567e-05, 1.47074472e+03
30.415, 7.00359647e-01, 8.39636901e-05, 1.47073321e+03
30.425, 7.00380649e-01, 8.39673221e-05, 1.47072171e+03
30.435, 7.00401649e-01, 8.39709541e-05, 1.47071021e+03
30.445, 7.00422645e-01, 8.39745855e-05, 1.47069872e+03
30.455, 7.00443636e-01, 8.39782163e-05, 1.47068724e+03
30.465, 7.00464622e-01, 8.39818463e-05, 1.47067576e+03
30.475, 7.00485603e-01, 8.39854758e-05, 1.47066428e+03
30.485, 7.00506579e-01, 8.39891046e-05, 1.47065281e+03
30.495, 7.00527550e-01, 8.39927327e-05, 1.47064135e+03
30.505, 7.00548513e-01, 8.39963595e-05, 1.47062989e+03
30.515, 7.00569474e-01, 8.39999863e-05, 1.47061843e+03
30.525, 7.00590431e-01, 8.40036125e-05, 1.47060698e+03
30.535, 7.00611383e-01, 8.40072381e-05, 1.47059554e+03
30.545, 7.00632330e-01, 8.40108630e-05, 1.47058410e+03
30.555, 7.00653272e-01, 8.40144872e-05, 1.47057267e+03
30.565, 7.00674210e-01, 8.40181108e-05, 1.47056124e+03
30.575, 7.00695142e-01, 8.40217337e-05, 1.47054981e+03
30.585, 7.00716066e-01, 8.40253553e-05, 1.47053840e+03
30.595, 7.00736988e-01, 8.40289770e-05, 1.47052698e+03
30.605, 7.00757906e-01, 8.40325980e-05, 1.47051557e+03
30.615, 7.00778820e-01, 8.40362183e-05, 1.47050417e+03
30.625, 7.00799728e-01, 8.40398381e-05, 1.47049277e+03
30.635, 7.00820631e-01, 8.40434571e-05, 1.47048138e+03
30.645, 7.00841530e-01, 8.40470755e-05, 1.47046999e+03
30.655, 7.00862424e-01, 8.40506933e-05, 1.47045861e+03
30.665, 7.00883313e-01, 8.40543104e-05, 1.47044723e+03
30.675, 7.00904193e-01, 8.40579262e-05, 1.47043586e+03
30.685, 7.00925072e-01, 8.40615421e-05, 1.47042449e+03
30.695, 7.00945947e-01, 8.40651573e-05, 1.47041313e+03
30.705, 7.00966816e-01, 8.40687718e-05, 1.47040177e+03
30.715, 7.00987681e-01, 8.40723857e-05, 1.47039042e+03
30.725, 7.01008541e-01, 8.40759990e-05, 1.47037907e+03
30.735, 7.01029397e-01, 8.40796116e-05, 1.47036773e+03
30.745, 7.01050247e-01, 8.40832236e-05, 1.47035639e+03
30.755, 7.01071089e-01, 8.40868343e-05, 1.47034506e+03
30.765, 7.01091930e-01, 8.40904450e-05, 1.47033374e+03
30.775, 7.01112766e-01, 8.40940551e-05, 1.47032241e+03
30.785, 7.01133597e-01, 8.40976645e-05, 1.47031110e+03
30.795, 7.01154423e-01, 8.41012733e-05, 1.47029979e+03
30.805, 7.01175245e-01, 8.41048814e-05, 1.47028848e+03
30.815, 7.01196062e-01, 8.41084889e-05, 1.47027718e+03
30.825, 7.01216874e-01, 8.41120958e-05, 1.47026588e+03
30.835, 7.01237678e-01, 8.41157013e-05, 1.47025459e+03
30.845, 7.01258480e-01, 8.41193069e-05, 1.47024331e+03
30.855, 7.01279278e-01, 8.41229119e-05, 1.47023202e+03
30.865, 7.01300071e-01, 8.41265162e-05, 1.47022075e+03
30.875, 7.01320859e-01, 8.41301198e-05, 1.47020948e+03
30.885, 7.01341643e-01, 8.41337229e-05, 1.47019821e+03
30.895, 7.01362422e-01, 8.41373253e-05, 1.47018695e+03
30.905, 7.01383196e-01, 8.41409271e-05, 1.47017569e+03
30.915, 7.01403965e-01, 8.41445282e-05, 1.47016444e+03
30.925, 7.01424725e-01, 8.41481280e-05, 1.47015320e+03
30.935, 7.01445485e-01, 8.41517279e-05, 1.47014196e+03
30.945, 7.01466240e-01, 8.41553271e-05, 1.47013072e+03
30.955, 7.01486990e-01, 8.41589257e-05, 1.47011949e+03
30.965, 7.01507736e-01, 8.41625236e-05, 1.47010827e+03
30.975, 7.01528476e-01, 8.41661209e-05, 1.47009705e+03
30.985, 7.01549212e-01, 8.41697176e-05, 1.47008583e+03
30.995, 7.01569944e-01, 8.41733137e-05, 1.47007462e+03
31.005, 7.01590666e-01, 8.41769084e-05, 1.47006342e+03
31.015, 7.01611388e-01, 8.41805032e-05, 1.47005222e+03
31.025, 7.01632105e-01, 8.41840974e-05, 1.47004102e+03
31.035, 7.01652818e-01, 8.41876909e-05, 1.47002983e+03
31.045, 7.01673525e-01, 8.41912838e-05, 1.47001864e+03
31.055, 7.01694228e-01, 8.41948761e-05, 1.47000746e+03
31.065, 7.01714926e-01, 8.41984677e-05, 1.46999629e+03
31.075, 7.01735620e-01, 8.42020587e-05, 1.46998512e+03
31.085, 7.01756305e-01, 8.42056484e-05, 1.46997395e+03
31.095, 7.01776989e-01, 8.42092381e-05, 1.46996279e+03
31.105, 7.01797668e-01, 8.42128273e-05, 1.46995164e+03
31.115, 7.01818343e-01, 8.42164158e-05, 1.46994049e+03
31.125, 7.01839012e-01, 8.42200036e-05, 1.46992934e+03
31.135, 7.01859678e-01, 8.42235908e-05, 1.46991820e+03
31.145, 7.01880338e-01, 8.42271774e-05, 1.46990707e+03
31.155, 7.01900994e-01, 8.42307634e-05, 1.46989594e+03
31.165, 7.01921645e-01, 8.42343488e-05, 1.46988481e+03
31.175, 7.01942288e-01, 8.42379328e-05, 1.46987369e+03
31.185, 7.01962929e-01, 8.42415169e-05, 1.46986258e+03
31.195, 7.01983567e-01, 8.42451004e-05, 1.46985146e+03
31.205, 7.02004199e-01, 8.42486832e-05, 1.46984036e+03
31.215, 7.02024827e-01, 8.42522654e-05, 1.46982926e+03
31.225, 7.02045450e-01, 8.42558470e-05, 1.46981816e+03
31.235, 7.02066068e-01, 8.42594280e-05, 1.46980707e+03
31.245, 7.02086682e-01, 8.42630083e-05, 1.46979599e+03
31.255, 7.02107287e-01, 8.42665874e-05, 1.46978491e+03
31.265, 7.02127891e-01, 8.42701664e-05, 1.46977383e+03
31.275, 7.02148491e-01, 8.42737449e-05, 1.46976276e+03
31.285, 7.02169086e-01, 8.42773228e-05, 1.46975169e+03
31.295, 7.02189676e-01, 8.42809000e-05, 1.46974063e+03
31.305, 7.02210262e-01, 8.42844766e-05, 1.46972958e+03
31.315, 7.02230843e-01, 8.42880526e-05, 1.46971852e+03
31.325, 7.02251419e-01, 8.42916279e-05, 1.46970748e+03
31.335, 7.02271987e-01, 8.42952020e-05, 1.46969644e+03
31.345, 7.02292554e-01, 8.42987761e-05, 1.46968540e+03
31.355, 7.02313117e-01, 8.43023496e-05, 1.46967437e+03
31.365, 7.02333675e-01, 8.43059225e-05, 1.46966334e+03
31.375, 7.02354228e-01, 8.43094947e-05, 1.46965232e+03
31.385, 7.02374776e-01, 8.43130663e-05, 1.46964131e+03
31.395, 7.02395320e-01, 8.43166373e-05, 1.46963029e+03
31.405, 7.02415859e-01, 8.43202077e-05, 1.46961929e+03
31.415, 7.02436394e-01, 8.43237775e-05, 1.46960828e+03
31.425, 7.02456920e-01, 8.43273460e-05, 1.46959729e+03
31.435, 7.02477446e-01, 8.43309145e-05, 1.46958630e+03
31.445, 7.02497966e-01, 8.43344824e-05, 1.46957531e+03
31.455, 7.02518483e-01, 8.43380498e-05, 1.46956433e+03
31.465, 7.02538994e-01, 8.43416164e-05, 1.46955335e+03
31.475, 7.02559501e-01, 8.43451825e-05, 1.46954238e+03
31.485, 7.02580003e-01, 8.43487480e-05, 1.46953141e+03
31.495, 7.02600501e-01, 8.43523128e-05, 1.46952045e+03
31.505, 7.02620990e-01, 8.43558763e-05, 1.46950949e+03
31.515, 7.02641479e-01, 8.43594399e-05, 1.46949854e+03
31.525, 7.02661963e-01, 8.43630029e-05, 1.46948759e+03
31.535, 7.02682442e-01, 8.43665653e-05, 1.46947664e+03
31.545, 7.02702917e-01, 8.43701271e-05, 1.46946571e+03
31.555, 7.02723387e-01, 8.43736882e-05, 1.46945477e+03
31.565, 7.02743852e-01, 8.43772487e-05, 1.46944384e+03
31.575, 7.02764313e-01, 8.43808086e-05, 1.46943292e+03
31.585, 7.02784765e-01, 8.43843673e-05, 1.46942200e+03
31.595, 7.02805217e-01, 8.43879260e-05, 1.46941109e+03
31.605, 7.02825664e-01, 8.43914840e-05, 1.46940018e+03
31.615, 7.02846107e-01, 8.43950415e-05, 1.46938927e+03
31.625, 7.02866545e-01, 8.43985984e-05, 1.46937837e+03
31.635, 7.02886978e-01, 8.44021546e-05, 1.46936748e+03
31.645, 7.02907407e-01, 8.44057102e-05, 1.46935659e+03
31.655, 7.02927831e-01, 8.44092652e-05, 1.46934570e+03
31.665, 7.02948251e-01, 8.44128197e-05, 1.46933482e+03
31.675, 7.02968662e-01, 8.44163728e-05, 1.46932395e+03
31.685, 7.02989073e-01, 8.44199260e-05, 1.46931308e+03
31.695, 7.03009479e-01, 8.44234785e-05, 1.46930221e+03
31.705, 7.03029880e-01, 8.44270305e-05, 1.46929135e+03
31.715, 7.03050277e-01, 8.44305819e-05, 1.46928050e+03
31.725, 7.03070670e-01, 8.44341326e-05, 1.46926965e+03
31.735, 7.03091058e-01, 8.44376828e-05, 1.46925880e+03
31.745, 7.03111441e-01, 8.44412323e-05, 1.46924796e+03
31.755, 7.03131816e-01, 8.44447805e-05, 1.46923712e+03
31.765, 7.03152190e-01, 8.44483289e-05, 1.46922629e+03
31.775, 7.03172559e-01, 8.44518766e-05, 1.46921546e+03
31.785, 7.03192925e-01, 8.44554237e-05, 1.46920464e+03
31.795, 7.03213285e-01, 8.44589702e-05, 1.46919382e+03
31.805, 7.03233641e-01, 8.44625161e-05, 1.46918301e+03
31.815, 7.03253993e-01, 8.44660613e-05, 1.46917220e+03
31.825, 7.03274340e-01, 8.44696060e-05, 1.46916140e+03
31.835, 7.03294678e-01, 8.44731494e-05, 1.46915060e+03
31.845, 7.03315016e-01, 8.44766929e-05, 1.46913981e+03
31.855, 7.03335349e-01, 8.44802358e-05, 1.46912902e+03
31.865, 7.03355678e-01, 8.44837780e-05, 1.46911824e+03
31.875, 7.03376003e-01, 8.44873197e-05, 1.46910746e+03
31.885, 7.03396322e-01, 8.44908607e-05, 1.46909668e+03
31.895, 7.03416638e-01, 8.44944012e-05, 1.46908591e+03
31.905, 7.03436949e-01, 8.44979410e-05, 1.46907515e+03
31.915, 7.03457255e-01, 8.45014803e-05, 1.46906439e+03
31.925, 7.03477553e-01, 8.45050182e-05, 1.46905363e+03
31.935, 7.03497850e-01, 8.45085563e-05, 1.46904288e+03
31.945, 7.03518143e-01, 8.45120937e-05, 1.46903214e+03
31.955, 7.03538431e-01, 8.45156305e-05, 1.46902140e+03
31.965, 7.03558715e-01, 8.45191668e-05, 1.46901066e+03
31.975, 7.03578994e-01, 8.45227024e-05, 1.46899993e+03
31.985, 7.03599269e-01, 8.45262374e-05, 1.46898920e+03
31.995, 7.03619539e-01, 8.45297719e-05, 1.46897848e+03
32.005, 7.03639805e-01, 8.45333057e-05, 1.46896776e+03
32.015, 7.03660063e-01, 8.45368383e-05, 1.46895705e+03
32.025, 7.03680324e-01, 8.45403716e-05, 1.46894634e+03
32.035, 7.03700572e-01, 8.45439029e-05, 1.46893564e+03
32.045, 7.03720816e-01, 8.45474337e-05, 1.46892495e+03
32.055, 7.03741063e-01, 8.45509652e-05, 1.46891425e+03
32.065, 7.03761299e-01, 8.45544948e-05, 1.46890356e+03
32.075, 7.03781537e-01, 8.45580251e-05, 1.46889288e+03
32.085, 7.03801763e-01, 8.45615535e-05, 1.46888220e+03
32.095, 7.03821993e-01, 8.45650826e-05, 1.46887152e+03
32.105, 7.03842210e-01, 8.45686097e-05, 1.46886086e+03
32.115, 7.03862430e-01, 8.45721377e-05, 1.46885019e+03
32.125, 7.03882639e-01, 8.45756637e-05, 1.46883953e+03
32.135, 7.03902843e-01, 8.45791890e-05, 1.46882888e+03
32.145, 7.03923050e-01, 8.45827152e-05, 1.46881822e+03
32.155, 7.03943245e-01, 8.45862394e-05, 1.46880758e+03
32.165, 7.03963443e-01, 8.45897643e-05, 1.46879694e+03
32.175, 7.03983629e-01, 8.45932873e-05, 1.46878630e+03
32.185, 7.04003818e-01, 8.45968111e-05, 1.46877567e+03
32.195, 7.04023996e-01, 8.46003329e-05, 1.46876504e+03
32.205, 7.04044176e-01, 8.46038555e-05, 1.46875442e+03
32.215, 7.04064344e-01, 8.46073761e-05, 1.46874380e+03
32.225, 7.04084508e-01, 8.46108962e-05, 1.46873319e+03
32.235, 7.04104676e-01, 8.46144169e-05, 1.46872258e+03
32.245, 7.04124831e-01, 8.46179358e-05, 1.46871198e+03
32.255, 7.04144989e-01, 8.46214554e-05, 1.46870137e+03
32.265, 7.04165135e-01, 8.46249731e-05, 1.46869078e+03
32.275, 7.04185285e-01, 8.46284915e-05, 1.46868019e+03
32.285, 7.04205422e-01, 8.46320080e-05, 1.46866961e+03
32.295, 7.04225555e-01, 8.46355239e-05, 1.46865903e+03
32.305, 7.04245691e-01, 8.46390405e-05, 1.46864845e+03
32.315, 7.04265815e-01, 8.46425553e-05, 1.46863788e+03
32.325, 7.04285942e-01, 8.46460707e-05, 1.46862731e+03
32.335, 7.04306058e-01, 8.46495843e-05, 1.46861675e+03
32.345, 7.04326176e-01, 8.46530985e-05, 1.46860619e+03
32.355, 7.04346283e-01, 8.46566109e-05, 1.46859564e+03
32.365, 7.04366393e-01, 8.46601240e-05, 1.46858509e+03
32.375, 7.04386490e-01, 8.46636352e-05, 1.46857455e+03
32.385, 7.04406584e-01, 8.46671458e-05, 1.46856402e+03
32.395, 7.04426680e-01, 8.46706571e-05, 1.46855348e+03
32.405, 7.04446765e-01, 8.46741666e-05, 1.46854295e+03
32.415, 7.04466852e-01, 8.46776767e-05, 1.46853243e+03
32.425, 7.04486928e-01, 8.46811850e-05, 1.46852191e+03
32.435, 7.04507007e-01, 8.46846940e-05, 1.46851139e+03
32.445, 7.04527074e-01, 8.46882010e-05, 1.46850088e+03
32.455, 7.04547144e-01, 8.46917089e-05, 1.46849037e+03
32.465, 7.04567203e-01, 8.46952148e-05, 1.46847987e+03
32.475, 7.04587256e-01, 8.46987201e-05, 1.46846938e+03
32.485, 7.04607313e-01, 8.47022261e-05, 1.46845889e+03
32.495, 7.04627359e-01, 8.47057303e-05, 1.46844840e+03
32.505, 7.04647407e-01, 8.47092352e-05, 1.46843792e+03
32.515, 7.04667443e-01, 8.47127381e-05, 1.46842744e+03
32.525, 7.04687483e-01, 8.47162419e-05, 1.46841696e+03
32.535, 7.04707510e-01, 8.47197437e-05, 1.46840650e+03
32.545, 7.04727534e-01, 8.47232449e-05, 1.46839603e+03
32.555, 7.04747560e-01, 8.47267469e-05, 1.46838557e+03
32.565, 7.04767575e-01, 8.47302469e-05, 1.46837512e+03
32.575, 7.04787593e-01, 8.47337477e-05, 1.46836467e+03
32.585, 7.04807598e-01, 8.47372466e-05, 1.46835422e+03
32.595, 7.04827608e-01, 8.47407463e-05, 1.46834378e+03
32.605, 7.04847605e-01, 8.47442440e-05, 1.46833335e+03
32.615, 7.04867605e-01, 8.47477425e-05, 1.46832291e+03
32.625, 7.04887594e-01, 8.47512391e-05, 1.46831249e+03
32.635, 7.04907578e-01, 8.47547351e-05, 1.46830206e+03
32.645, 7.04927565e-01, 8.47582318e-05, 1.46829164e+03
32.655, 7.04947541e-01, 8.47617266e-05, 1.46828123e+03
32.665, 7.04967519e-01, 8.47652222e-05, 1.46827082e+03
32.675, 7.04987486e-01, 8.47687159e-05, 1.46826042e+03
32.685, 7.05007456e-01, 8.47722103e-05, 1.46825002e+03
32.695, 7.05027414e-01, 8.47757028e-05, 1.46823962e+03
32.705, 7.05047376e-01, 8.47791961e-05, 1.46822923e+03
32.715, 7.05067325e-01, 8.47826874e-05, 1.46821885e+03
32.725, 7.05087270e-01, 8.47861782e-05, 1.46820847e+03
32.735, 7.05107219e-01, 8.47896697e-05, 1.46819809e+03
32.745, 7.05127155e-01, 8.47931593e-05, 1.46818772e+03
32.755, 7.05147095e-01, 8.47966497e-05, 1.46817735e+03
32.765, 7.05167023e-01, 8.48001382e-05, 1.46816699e+03
32.775, 7.05186954e-01, 8.48036274e-05, 1.46815663e+03
32.785, 7.05206874e-01, 8.48071147e-05, 1.46814627e+03
32.795, 7.05226789e-01, 8.48106014e-05, 1.46813593e+03
32.805, 7.05246707e-01, 8.48140889e-05, 1.46812558e+03
32.815, 7.05266613e-01, 8.48175745e-05, 1.46811524e+03
32.825, 7.05286523e-01, 8.48210609e-05, 1.46810490e+03
32.835, 7.05306421e-01, 8.48245453e-05, 1.46809457e+03
32.845, 7.05326322e-01, 8.48280305e-05, 1.46808424e+03
32.855, 7.05346211e-01, 8.48315138e-05, 1.46807392e+03
32.865, 7.05366104e-01, 8.48349978e-05, 1.46806360e+03
32.875, 7.05385984e-01, 8.48384800e-05, 1.46805329e+03
32.885, 7.05405861e-01, 8.48419615e-05, 1.46804298e+03
32.895, 7.05425740e-01, 8.48454438e-05, 1.46803268e+03
32.905, 7.05445608e-01, 8.48489243e-05, 1.46802238e+03
