pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
91.095, 1.03388025e+00, 8.57575699e-04, 1.93773454e+02
91.105, 1.03388400e+00, 8.57577398e-04, 1.93782107e+02
91.115, 1.03388775e+00, 8.57579096e-04, 1.93790754e+02
91.125, 1.03389150e+00, 8.57580796e-04, 1.93799407e+02
91.135, 1.03389525e+00, 8.57582496e-04, 1.93808060e+02
91.145, 1.03389900e+00, 8.57584195e-04, 1.93816707e+02
91.155, 1.03390275e+00, 8.57585896e-04, 1.93825360e+02
91.165, 1.03390651e+00, 8.57587596e-04, 1.93834013e+02
91.175, 1.03391026e+00, 8.57589298e-04, 1.93842666e+02
91.185, 1.03391401e+00, 8.57590998e-04, 1.93851312e+02
91.195, 1.03391776e+00, 8.57592699e-04, 1.93859965e+02
91.205, 1.03392151e+00, 8.57594401e-04, 1.93868617e+02
91.215, 1.03392526e+00, 8.57596102e-04, 1.93877263e+02
91.225, 1.03392901e+00, 8.57597805e-04, 1.93885916e+02
91.235, 1.03393276e+00, 8.57599507e-04, 1.93894569e+02
91.245, 1.03393651e+00, 8.57601210e-04, 1.93903221e+02
91.255, 1.03394026e+00, 8.57602912e-04, 1.93911867e+02
91.265, 1.03394401e+00, 8.57604616e-04, 1.93920520e+02
91.275, 1.03394776e+00, 8.57606319e-04, 1.93929172e+02
91.285, 1.03395151e+00, 8.57608024e-04, 1.93937824e+02
91.295, 1.03395526e+00, 8.57609727e-04, 1.93946470e+02
91.305, 1.03395901e+00, 8.57611431e-04, 1.93955122e+02
91.315, 1.03396276e+00, 8.57613136e-04, 1.93963775e+02
91.325, 1.03396651e+00, 8.57614840e-04, 1.93972420e+02
91.335, 1.03397026e+00, 8.57616545e-04, 1.93981072e+02
91.345, 1.03397401e+00, 8.57618251e-04, 1.93989724e+02
91.355, 1.03397776e+00, 8.57619957e-04, 1.93998376e+02
91.365, 1.03398151e+00, 8.57621662e-04, 1.94007022e+02
91.375, 1.03398526e+00, 8.57623368e-04, 1.94015673e+02
91.385, 1.03398901e+00, 8.57625075e-04, 1.94024325e+02
91.395, 1.03399276e+00, 8.57626780e-04, 1.94032970e+02
91.405, 1.03399651e+00, 8.57628488e-04, 1.94041622e+02
91.415, 1.03400026e+00, 8.57630195e-04, 1.94050274e+02
91.425, 1.03400401e+00, 8.57631903e-04, 1.94058926e+02
91.435, 1.03400775e+00, 8.57633610e-04, 1.94067570e+02
91.445, 1.03401150e+00, 8.57635318e-04, 1.94076222e+02
91.455, 1.03401525e+00, 8.57637027e-04, 1.94084874e+02
91.465, 1.03401900e+00, 8.57638734e-04, 1.94093518e+02
91.475, 1.03402275e+00, 8.57640443e-04, 1.94102170e+02
91.485, 1.03402650e+00, 8.57642153e-04, 1.94110821e+02
91.495, 1.03403025e+00, 8.57643862e-04, 1.94119472e+02
91.505, 1.03403400e+00, 8.57645571e-04, 1.94128117e+02
91.515, 1.03403774e+00, 8.57647281e-04, 1.94136768e+02
91.525, 1.03404149e+00, 8.57648992e-04, 1.94145419e+02
91.535, 1.03404524e+00, 8.57650702e-04, 1.94154070e+02
91.545, 1.03404899e+00, 8.57652412e-04, 1.94162715e+02
91.555, 1.03405274e+00, 8.57654123e-04, 1.94171366e+02
91.565, 1.03405649e+00, 8.57655835e-04, 1.94180017e+02
91.575, 1.03406023e+00, 8.57657545e-04, 1.94188661e+02
91.585, 1.03406398e+00, 8.57659257e-04, 1.94197312e+02
91.595, 1.03406773e+00, 8.57660970e-04, 1.94205963e+02
91.605, 1.03407148e+00, 8.57662682e-04, 1.94214613e+02
91.615, 1.03407523e+00, 8.57664394e-04, 1.94223257e+02
91.625, 1.03407897e+00, 8.57666107e-04, 1.94231908e+02
91.635, 1.03408272e+00, 8.57667820e-04, 1.94240558e+02
91.645, 1.03408647e+00, 8.57669533e-04, 1.94249202e+02
91.655, 1.03409022e+00, 8.57671246e-04, 1.94257853e+02
91.665, 1.03409396e+00, 8.57672961e-04, 1.94266503e+02
91.675, 1.03409771e+00, 8.57674675e-04, 1.94275154e+02
91.685, 1.03410146e+00, 8.57676388e-04, 1.94283797e+02
91.695, 1.03410521e+00, 8.57678103e-04, 1.94292448e+02
91.705, 1.03410895e+00, 8.57679819e-04, 1.94301098e+02
91.715, 1.03411270e+00, 8.57681533e-04, 1.94309741e+02
91.725, 1.03411645e+00, 8.57683249e-04, 1.94318391e+02
91.735, 1.03412019e+00, 8.57684965e-04, 1.94327042e+02
91.745, 1.03412394e+00, 8.57686681e-04, 1.94335692e+02
91.755, 1.03412769e+00, 8.57688396e-04, 1.94344335e+02
91.765, 1.03413143e+00, 8.57690113e-04, 1.94352985e+02
91.775, 1.03413518e+00, 8.57691830e-04, 1.94361635e+02
91.785, 1.03413893e+00, 8.57693548e-04, 1.94370284e+02
91.795, 1.03414267e+00, 8.57695264e-04, 1.94378928e+02
91.805, 1.03414642e+00, 8.57696982e-04, 1.94387577e+02
91.815, 1.03415017e+00, 8.57698700e-04, 1.94396227e+02
91.825, 1.03415391e+00, 8.57700417e-04, 1.94404870e+02
91.835, 1.03415766e+00, 8.57702136e-04, 1.94413520e+02
91.845, 1.03416141e+00, 8.57703855e-04, 1.94422169e+02
91.855, 1.03416515e+00, 8.57705574e-04, 1.94430818e+02
91.865, 1.03416890e+00, 8.57707292e-04, 1.94439461e+02
91.875, 1.03417264e+00, 8.57709012e-04, 1.94448111e+02
91.885, 1.03417639e+00, 8.57710732e-04, 1.94456760e+02
91.895, 1.03418014e+00, 8.57712451e-04, 1.94465403e+02
91.905, 1.03418388e+00, 8.57714171e-04, 1.94474052e+02
91.915, 1.03418763e+00, 8.57715892e-04, 1.94482701e+02
91.925, 1.03419137e+00, 8.57717613e-04, 1.94491350e+02
91.935, 1.03419512e+00, 8.57719333e-04, 1.94499992e+02
91.945, 1.03419886e+00, 8.57721055e-04, 1.94508641e+02
91.955, 1.03420261e+00, 8.57722777e-04, 1.94517290e+02
91.965, 1.03420635e+00, 8.57724498e-04, 1.94525933e+02
91.975, 1.03421010e+00, 8.57726220e-04, 1.94534581e+02
91.985, 1.03421385e+00, 8.57727943e-04, 1.94543230e+02
91.995, 1.03421759e+00, 8.57729666e-04, 1.94551879e+02
92.005, 1.03422133e+00, 8.57731388e-04, 1.94560521e+02
92.015, 1.03422508e+00, 8.57733111e-04, 1.94569170e+02
92.025, 1.03422883e+00, 8.57734835e-04, 1.94577818e+02
92.035, 1.03423257e+00, 8.57736559e-04, 1.94586467e+02
92.045, 1.03423631e+00, 8.57738282e-04, 1.94595109e+02
92.055, 1.03424006e+00, 8.57740007e-04, 1.94603757e+02
92.065, 1.03424381e+00, 8.57741731e-04, 1.94612405e+02
92.075, 1.03424755e+00, 8.57743455e-04, 1.94621047e+02
92.085, 1.03425129e+00, 8.57745181e-04, 1.94629695e+02
92.095, 1.03425504e+00, 8.57746906e-04, 1.94638344e+02
92.105, 1.03425878e+00, 8.57748632e-04, 1.94646992e+02
92.115, 1.03426253e+00, 8.57750357e-04, 1.94655633e+02
92.125, 1.03426627e+00, 8.57752083e-04, 1.94664281e+02
92.135, 1.03427002e+00, 8.57753810e-04, 1.94672929e+02
92.145, 1.03427376e+00, 8.57755536e-04, 1.94681571e+02
92.155, 1.03427750e+00, 8.57757263e-04, 1.94690219e+02
92.165, 1.03428125e+00, 8.57758990e-04, 1.94698867e+02
92.175, 1.03428499e+00, 8.57760718e-04, 1.94707514e+02
92.185, 1.03428873e+00, 8.57762445e-04, 1.94716156e+02
92.195, 1.03429248e+00, 8.57764173e-04, 1.94724803e+02
92.205, 1.03429622e+00, 8.57765902e-04, 1.94733451e+02
92.215, 1.03429997e+00, 8.57767629e-04, 1.94742092e+02
92.225, 1.03430371e+00, 8.57769358e-04, 1.94750740e+02
92.235, 1.03430745e+00, 8.57771088e-04, 1.94759387e+02
92.245, 1.03431120e+00, 8.57772817e-04, 1.94768035e+02
92.255, 1.03431494e+00, 8.57774546e-04, 1.94776675e+02
92.265, 1.03431868e+00, 8.57776276e-04, 1.94785323e+02
92.275, 1.03432243e+00, 8.57778006e-04, 1.94793970e+02
92.285, 1.03432617e+00, 8.57779737e-04, 1.94802617e+02
92.295, 1.03432991e+00, 8.57781467e-04, 1.94811258e+02
92.305, 1.03433366e+00, 8.57783198e-04, 1.94819905e+02
92.315, 1.03433740e+00, 8.57784929e-04, 1.94828552e+02
92.325, 1.03434114e+00, 8.57786660e-04, 1.94837193e+02
92.335, 1.03434488e+00, 8.57788392e-04, 1.94845840e+02
92.345, 1.03434863e+00, 8.57790124e-04, 1.94854487e+02
92.355, 1.03435237e+00, 8.57791856e-04, 1.94863134e+02
92.365, 1.03435611e+00, 8.57793588e-04, 1.94871774e+02
92.375, 1.03435985e+00, 8.57795321e-04, 1.94880421e+02
92.385, 1.03436360e+00, 8.57797054e-04, 1.94889067e+02
92.395, 1.03436734e+00, 8.57798787e-04, 1.94897707e+02
92.405, 1.03437108e+00, 8.57800520e-04, 1.94906354e+02
92.415, 1.03437482e+00, 8.57802255e-04, 1.94915001e+02
92.425, 1.03437857e+00, 8.57803989e-04, 1.94923647e+02
92.435, 1.03438231e+00, 8.57805722e-04, 1.94932287e+02
92.445, 1.03438605e+00, 8.57807457e-04, 1.94940934e+02
92.455, 1.03438979e+00, 8.57809192e-04, 1.94949580e+02
92.465, 1.03439353e+00, 8.57810927e-04, 1.94958220e+02
92.475, 1.03439728e+00, 8.57812662e-04, 1.94966866e+02
92.485, 1.03440102e+00, 8.57814398e-04, 1.94975512e+02
92.495, 1.03440476e+00, 8.57816135e-04, 1.94984159e+02
92.505, 1.03440850e+00, 8.57817870e-04, 1.94992798e+02
92.515, 1.03441224e+00, 8.57819607e-04, 1.95001444e+02
92.525, 1.03441598e+00, 8.57821344e-04, 1.95010090e+02
92.535, 1.03441973e+00, 8.57823081e-04, 1.95018736e+02
92.545, 1.03442347e+00, 8.57824817e-04, 1.95027376e+02
92.555, 1.03442721e+00, 8.57826555e-04, 1.95036021e+02
92.565, 1.03443095e+00, 8.57828293e-04, 1.95044667e+02
92.575, 1.03443469e+00, 8.57830030e-04, 1.95053306e+02
92.585, 1.03443843e+00, 8.57831769e-04, 1.95061952e+02
92.595, 1.03444217e+00, 8.57833508e-04, 1.95070598e+02
92.605, 1.03444591e+00, 8.57835247e-04, 1.95079244e+02
92.615, 1.03444965e+00, 8.57836985e-04, 1.95087883e+02
92.625, 1.03445339e+00, 8.57838725e-04, 1.95096528e+02
92.635, 1.03445714e+00, 8.57840465e-04, 1.95105174e+02
92.645, 1.03446087e+00, 8.57842204e-04, 1.95113812e+02
92.655, 1.03446462e+00, 8.57843944e-04, 1.95122458e+02
92.665, 1.03446836e+00, 8.57845685e-04, 1.95131103e+02
92.675, 1.03447210e+00, 8.57847426e-04, 1.95139748e+02
92.685, 1.03447584e+00, 8.57849166e-04, 1.95148387e+02
92.695, 1.03447958e+00, 8.57850908e-04, 1.95157032e+02
92.705, 1.03448332e+00, 8.57852649e-04, 1.95165677e+02
92.715, 1.03448706e+00, 8.57854390e-04, 1.95174316e+02
92.725, 1.03449080e+00, 8.57856133e-04, 1.95182961e+02
92.735, 1.03449454e+00, 8.57857875e-04, 1.95191606e+02
92.745, 1.03449828e+00, 8.57859618e-04, 1.95200251e+02
92.755, 1.03450202e+00, 8.57861360e-04, 1.95208889e+02
92.765, 1.03450576e+00, 8.57863103e-04, 1.95217534e+02
92.775, 1.03450950e+00, 8.57864847e-04, 1.95226179e+02
92.785, 1.03451324e+00, 8.57866591e-04, 1.95234823e+02
92.795, 1.03451698e+00, 8.57868334e-04, 1.95243461e+02
92.805, 1.03452072e+00, 8.57870078e-04, 1.95252106e+02
92.815, 1.03452446e+00, 8.57871823e-04, 1.95260751e+02
92.825, 1.03452819e+00, 8.57873567e-04, 1.95269389e+02
92.835, 1.03453193e+00, 8.57875312e-04, 1.95278033e+02
92.845, 1.03453567e+00, 8.57877058e-04, 1.95286677e+02
92.855, 1.03453941e+00, 8.57878804e-04, 1.95295322e+02
92.865, 1.03454315e+00, 8.57880548e-04, 1.95303960e+02
92.875, 1.03454689e+00, 8.57882295e-04, 1.95312604e+02
92.885, 1.03455063e+00, 8.57884041e-04, 1.95321248e+02
92.895, 1.03455437e+00, 8.57885787e-04, 1.95329886e+02
92.905, 1.03455811e+00, 8.57887534e-04, 1.95338530e+02
92.915, 1.03456185e+00, 8.57889281e-04, 1.95347174e+02
92.925, 1.03456559e+00, 8.57891029e-04, 1.95355818e+02
92.935, 1.03456932e+00, 8.57892776e-04, 1.95364455e+02
92.945, 1.03457306e+00, 8.57894524e-04, 1.95373099e+02
92.955, 1.03457680e+00, 8.57896272e-04, 1.95381743e+02
92.965, 1.03458054e+00, 8.57898020e-04, 1.95390380e+02
92.975, 1.03458428e+00, 8.57899769e-04, 1.95399024e+02
92.985, 1.03458801e+00, 8.57901518e-04, 1.95407668e+02
92.995, 1.03459175e+00, 8.57903268e-04, 1.95416311e+02
93.005, 1.03459549e+00, 8.57905016e-04, 1.95424948e+02
93.015, 1.03459923e+00, 8.57906766e-04, 1.95433592e+02
93.025, 1.03460297e+00, 8.57908517e-04, 1.95442235e+02
93.035, 1.03460671e+00, 8.57910267e-04, 1.95450879e+02
93.045, 1.03461044e+00, 8.57912017e-04, 1.95459516e+02
93.055, 1.03461418e+00, 8.57913768e-04, 1.95468159e+02
93.065, 1.03461792e+00, 8.57915519e-04, 1.95476802e+02
93.075, 1.03462165e+00, 8.57917270e-04, 1.95485439e+02
93.085, 1.03462539e+00, 8.57919021e-04, 1.95494082e+02
93.095, 1.03462913e+00, 8.57920774e-04, 1.95502725e+02
93.105, 1.03463287e+00, 8.57922526e-04, 1.95511368e+02
93.115, 1.03463660e+00, 8.57924278e-04, 1.95520005e+02
93.125, 1.03464034e+00, 8.57926031e-04, 1.95528648e+02
93.135, 1.03464408e+00, 8.57927784e-04, 1.95537291e+02
93.145, 1.03464782e+00, 8.57929536e-04, 1.95545927e+02
93.155, 1.03465155e+00, 8.57931290e-04, 1.95554570e+02
93.165, 1.03465529e+00, 8.57933044e-04, 1.95563213e+02
93.175, 1.03465903e+00, 8.57934798e-04, 1.95571856e+02
93.185, 1.03466276e+00, 8.57936551e-04, 1.95580492e+02
93.195, 1.03466650e+00, 8.57938306e-04, 1.95589134e+02
93.205, 1.03467024e+00, 8.57940061e-04, 1.95597777e+02
93.215, 1.03467397e+00, 8.57941815e-04, 1.95606413e+02
93.225, 1.03467771e+00, 8.57943571e-04, 1.95615055e+02
93.235, 1.03468145e+00, 8.57945327e-04, 1.95623698e+02
93.245, 1.03468519e+00, 8.57947083e-04, 1.95632340e+02
93.255, 1.03468892e+00, 8.57948838e-04, 1.95640976e+02
93.265, 1.03469266e+00, 8.57950595e-04, 1.95649618e+02
93.275, 1.03469639e+00, 8.57952352e-04, 1.95658260e+02
93.285, 1.03470013e+00, 8.57954109e-04, 1.95666903e+02
93.295, 1.03470386e+00, 8.57955865e-04, 1.95675538e+02
93.305, 1.03470760e+00, 8.57957623e-04, 1.95684180e+02
93.315, 1.03471134e+00, 8.57959381e-04, 1.95692822e+02
93.325, 1.03471507e+00, 8.57961138e-04, 1.95701458e+02
93.335, 1.03471881e+00, 8.57962897e-04, 1.95710100e+02
93.345, 1.03472255e+00, 8.57964656e-04, 1.95718742e+02
93.355, 1.03472628e+00, 8.57966415e-04, 1.95727383e+02
93.365, 1.03473001e+00, 8.57968173e-04, 1.95736019e+02
93.375, 1.03473375e+00, 8.57969932e-04, 1.95744660e+02
93.385, 1.03473749e+00, 8.57971692e-04, 1.95753302e+02
93.395, 1.03474122e+00, 8.57973451e-04, 1.95761937e+02
93.405, 1.03474496e+00, 8.57975211e-04, 1.95770579e+02
93.415, 1.03474869e+00, 8.57976972e-04, 1.95779220e+02
93.425, 1.03475243e+00, 8.57978733e-04, 1.95787862e+02
93.435, 1.03475616e+00, 8.57980493e-04, 1.95796496e+02
93.445, 1.03475990e+00, 8.57982254e-04, 1.95805138e+02
93.455, 1.03476363e+00, 8.57984016e-04, 1.95813779e+02
93.465, 1.03476737e+00, 8.57985777e-04, 1.95822414e+02
93.475, 1.03477110e+00, 8.57987539e-04, 1.95831055e+02
93.485, 1.03477484e+00, 8.57989302e-04, 1.95839696e+02
93.495, 1.03477857e+00, 8.57991065e-04, 1.95848337e+02
93.505, 1.03478231e+00, 8.57992826e-04, 1.95856972e+02
93.515, 1.03478604e+00, 8.57994590e-04, 1.95865613e+02
93.525, 1.03478978e+00, 8.57996353e-04, 1.95874254e+02
93.535, 1.03479351e+00, 8.57998117e-04, 1.95882895e+02
93.545, 1.03479724e+00, 8.57999880e-04, 1.95891529e+02
93.555, 1.03480098e+00, 8.58001644e-04, 1.95900170e+02
93.565, 1.03480471e+00, 8.58003409e-04, 1.95908811e+02
93.575, 1.03480845e+00, 8.58005173e-04, 1.95917445e+02
93.585, 1.03481218e+00, 8.58006938e-04, 1.95926086e+02
93.595, 1.03481592e+00, 8.58008703e-04, 1.95934726e+02
93.605, 1.03481965e+00, 8.58010469e-04, 1.95943367e+02
93.615, 1.03482338e+00, 8.58012234e-04, 1.95952001e+02
93.625, 1.03482712e+00, 8.58014000e-04, 1.95960641e+02
93.635, 1.03483085e+00, 8.58015766e-04, 1.95969282e+02
93.645, 1.03483458e+00, 8.58017532e-04, 1.95977915e+02
93.655, 1.03483832e+00, 8.58019299e-04, 1.95986556e+02
93.665, 1.03484205e+00, 8.58021066e-04, 1.95995196e+02
93.675, 1.03484579e+00, 8.58022834e-04, 1.96003836e+02
93.685, 1.03484952e+00, 8.58024600e-04, 1.96012470e+02
93.695, 1.03485325e+00, 8.58026368e-04, 1.96021110e+02
93.705, 1.03485699e+00, 8.58028137e-04, 1.96029750e+02
93.715, 1.03486072e+00, 8.58029904e-04, 1.96038383e+02
93.725, 1.03486445e+00, 8.58031673e-04, 1.96047023e+02
93.735, 1.03486818e+00, 8.58033442e-04, 1.96055663e+02
93.745, 1.03487192e+00, 8.58035212e-04, 1.96064303e+02
93.755, 1.03487565e+00, 8.58036980e-04, 1.96072936e+02
93.765, 1.03487938e+00, 8.58038750e-04, 1.96081576e+02
93.775, 1.03488312e+00, 8.58040520e-04, 1.96090216e+02
93.785, 1.03488685e+00, 8.58042291e-04, 1.96098855e+02
93.795, 1.03489058e+00, 8.58044060e-04, 1.96107489e+02
93.805, 1.03489431e+00, 8.58045831e-04, 1.96116128e+02
93.815, 1.03489805e+00, 8.58047603e-04, 1.96124768e+02
93.825, 1.03490178e+00, 8.58049373e-04, 1.96133400e+02
93.835, 1.03490551e+00, 8.58051145e-04, 1.96142040e+02
93.845, 1.03490924e+00, 8.58052917e-04, 1.96150679e+02
93.855, 1.03491298e+00, 8.58054689e-04, 1.96159319e+02
93.865, 1.03491671e+00, 8.58056460e-04, 1.96167951e+02
93.875, 1.03492044e+00, 8.58058233e-04, 1.96176590e+02
93.885, 1.03492417e+00, 8.58060006e-04, 1.96185230e+02
93.895, 1.03492790e+00, 8.58061778e-04, 1.96193862e+02
93.905, 1.03493163e+00, 8.58063552e-04, 1.96202501e+02
93.915, 1.03493537e+00, 8.58065326e-04, 1.96211140e+02
93.925, 1.03493910e+00, 8.58067100e-04, 1.96219779e+02
93.935, 1.03494283e+00, 8.58068873e-04, 1.96228411e+02
93.945, 1.03494656e+00, 8.58070648e-04, 1.96237050e+02
93.955, 1.03495029e+00, 8.58072423e-04, 1.96245689e+02
93.965, 1.03495402e+00, 8.58074197e-04, 1.96254321e+02
93.975, 1.03495775e+00, 8.58075973e-04, 1.96262960e+02
93.985, 1.03496149e+00, 8.58077748e-04, 1.96271599e+02
93.995, 1.03496522e+00, 8.58079525e-04, 1.96280237e+02
94.005, 1.03496895e+00, 8.58081300e-04, 1.96288869e+02
94.015, 1.03497268e+00, 8.58083076e-04, 1.96297508e+02
94.025, 1.03497641e+00, 8.58084853e-04, 1.96306146e+02
94.035, 1.03498014e+00, 8.58086630e-04, 1.96314785e+02
94.045, 1.03498387e+00, 8.58088406e-04, 1.96323416e+02
94.055, 1.03498760e+00, 8.58090184e-04, 1.96332055e+02
94.065, 1.03499133e+00, 8.58091962e-04, 1.96340693e+02
94.075, 1.03499506e+00, 8.58093739e-04, 1.96349325e+02
94.085, 1.03499879e+00, 8.58095517e-04, 1.96357963e+02
94.095, 1.03500253e+00, 8.58097296e-04, 1.96366601e+02
94.105, 1.03500626e+00, 8.58099075e-04, 1.96375239e+02
94.115, 1.03500999e+00, 8.58100853e-04, 1.96383870e+02
94.125, 1.03501372e+00, 8.58102632e-04, 1.96392508e+02
94.135, 1.03501745e+00, 8.58104412e-04, 1.96401146e+02
94.145, 1.03502118e+00, 8.58106191e-04, 1.96409777e+02
94.155, 1.03502491e+00, 8.58107971e-04, 1.96418415e+02
94.165, 1.03502864e+00, 8.58109752e-04, 1.96427053e+02
94.175, 1.03503237e+00, 8.58111532e-04, 1.96435691e+02
94.185, 1.03503610e+00, 8.58113312e-04, 1.96444322e+02
94.195, 1.03503983e+00, 8.58115094e-04, 1.96452959e+02
94.205, 1.03504356e+00, 8.58116875e-04, 1.96461597e+02
94.215, 1.03504729e+00, 8.58118656e-04, 1.96470228e+02
94.225, 1.03505102e+00, 8.58120438e-04, 1.96478865e+02
94.235, 1.03505475e+00, 8.58122220e-04, 1.96487503e+02
94.245, 1.03505848e+00, 8.58124003e-04, 1.96496140e+02
94.255, 1.03506220e+00, 8.58125785e-04, 1.96504771e+02
94.265, 1.03506593e+00, 8.58127568e-04, 1.96513408e+02
94.275, 1.03506966e+00, 8.58129351e-04, 1.96522045e+02
94.285, 1.03507339e+00, 8.58131135e-04, 1.96530682e+02
94.295, 1.03507712e+00, 8.58132918e-04, 1.96539313e+02
94.305, 1.03508085e+00, 8.58134702e-04, 1.96547950e+02
94.315, 1.03508458e+00, 8.58136487e-04, 1.96556587e+02
94.325, 1.03508831e+00, 8.58138270e-04, 1.96565217e+02
94.335, 1.03509204e+00, 8.58140055e-04, 1.96573854e+02
94.345, 1.03509577e+00, 8.58141841e-04, 1.96582491e+02
94.355, 1.03509950e+00, 8.58143626e-04, 1.96591128e+02
94.365, 1.03510322e+00, 8.58145411e-04, 1.96599758e+02
94.375, 1.03510695e+00, 8.58147197e-04, 1.96608394e+02
94.385, 1.03511068e+00, 8.58148983e-04, 1.96617031e+02
94.395, 1.03511441e+00, 8.58150768e-04, 1.96625661e+02
94.405, 1.03511814e+00, 8.58152555e-04, 1.96634298e+02
94.415, 1.03512187e+00, 8.58154343e-04, 1.96642934e+02
94.425, 1.03512559e+00, 8.58156130e-04, 1.96651571e+02
94.435, 1.03512932e+00, 8.58157916e-04, 1.96660200e+02
94.445, 1.03513305e+00, 8.58159704e-04, 1.96668837e+02
94.455, 1.03513678e+00, 8.58161493e-04, 1.96677473e+02
94.465, 1.03514050e+00, 8.58163280e-04, 1.96686103e+02
94.475, 1.03514423e+00, 8.58165069e-04, 1.96694739e+02
94.485, 1.03514796e+00, 8.58166858e-04, 1.96703375e+02
94.495, 1.03515169e+00, 8.58168647e-04, 1.96712011e+02
94.505, 1.03515542e+00, 8.58170435e-04, 1.96720640e+02
94.515, 1.03515914e+00, 8.58172225e-04, 1.96729276e+02
94.525, 1.03516287e+00, 8.58174015e-04, 1.96737912e+02
94.535, 1.03516660e+00, 8.58175806e-04, 1.96746548e+02
94.545, 1.03517033e+00, 8.58177595e-04, 1.96755177e+02
94.555, 1.03517405e+00, 8.58179386e-04, 1.96763813e+02
94.565, 1.03517778e+00, 8.58181177e-04, 1.96772449e+02
94.575, 1.03518151e+00, 8.58182967e-04, 1.96781078e+02
94.585, 1.03518524e+00, 8.58184759e-04, 1.96789714e+02
94.595, 1.03518896e+00, 8.58186551e-04, 1.96798349e+02
94.605, 1.03519269e+00, 8.58188343e-04, 1.96806985e+02
94.615, 1.03519642e+00, 8.58190134e-04, 1.96815614e+02
94.625, 1.03520014e+00, 8.58191927e-04, 1.96824249e+02
94.635, 1.03520387e+00, 8.58193720e-04, 1.96832885e+02
94.645, 1.03520760e+00, 8.58195512e-04, 1.96841513e+02
94.655, 1.03521132e+00, 8.58197305e-04, 1.96850149e+02
94.665, 1.03521505e+00, 8.58199099e-04, 1.96858784e+02
94.675, 1.03521878e+00, 8.58200893e-04, 1.96867419e+02
94.685, 1.03522250e+00, 8.58202686e-04, 1.96876048e+02
94.695, 1.03522623e+00, 8.58204481e-04, 1.96884683e+02
94.705, 1.03522996e+00, 8.58206276e-04, 1.96893318e+02
94.715, 1.03523368e+00, 8.58208070e-04, 1.96901946e+02
94.725, 1.03523741e+00, 8.58209865e-04, 1.96910581e+02
94.735, 1.03524113e+00, 8.58211661e-04, 1.96919216e+02
94.745, 1.03524486e+00, 8.58213457e-04, 1.96927851e+02
94.755, 1.03524859e+00, 8.58215251e-04, 1.96936479e+02
94.765, 1.03525231e+00, 8.58217048e-04, 1.96945114e+02
94.775, 1.03525604e+00, 8.58218845e-04, 1.96953748e+02
94.785, 1.03525976e+00, 8.58220642e-04, 1.96962383e+02
94.795, 1.03526349e+00, 8.58222437e-04, 1.96971011e+02
94.805, 1.03526721e+00, 8.58224235e-04, 1.96979645e+02
94.815, 1.03527094e+00, 8.58226033e-04, 1.96988280e+02
94.825, 1.03527466e+00, 8.58227829e-04, 1.96996908e+02
94.835, 1.03527839e+00, 8.58229628e-04, 1.97005542e+02
94.845, 1.03528212e+00, 8.58231426e-04, 1.97014176e+02
94.855, 1.03528584e+00, 8.58233225e-04, 1.97022811e+02
94.865, 1.03528957e+00, 8.58235023e-04, 1.97031438e+02
94.875, 1.03529329e+00, 8.58236822e-04, 1.97040073e+02
94.885, 1.03529702e+00, 8.58238622e-04, 1.97048707e+02
94.895, 1.03530074e+00, 8.58240420e-04, 1.97057334e+02
94.905, 1.03530447e+00, 8.58242221e-04, 1.97065968e+02
94.915, 1.03530819e+00, 8.58244021e-04, 1.97074602e+02
94.925, 1.03531192e+00, 8.58245822e-04, 1.97083236e+02
94.935, 1.03531564e+00, 8.58247621e-04, 1.97091863e+02
94.945, 1.03531937e+00, 8.58249423e-04, 1.97100497e+02
94.955, 1.03532309e+00, 8.58251224e-04, 1.97109131e+02
94.965, 1.03532681e+00, 8.58253025e-04, 1.97117758e+02
94.975, 1.03533054e+00, 8.58254827e-04, 1.97126392e+02
94.985, 1.03533426e+00, 8.58256629e-04, 1.97135025e+02
94.995, 1.03533799e+00, 8.58258431e-04, 1.97143659e+02
95.005, 1.03534171e+00, 8.58260233e-04, 1.97152286e+02
95.015, 1.03534544e+00, 8.58262036e-04, 1.97160919e+02
95.025, 1.03534916e+00, 8.58263839e-04, 1.97169553e+02
95.035, 1.03535289e+00, 8.58265643e-04, 1.97178186e+02
95.045, 1.03535661e+00, 8.58267445e-04, 1.97186813e+02
95.055, 1.03536033e+00, 8.58269249e-04, 1.97195446e+02
95.065, 1.03536406e+00, 8.58271054e-04, 1.97204079e+02
95.075, 1.03536778e+00, 8.58272857e-04, 1.97212706e+02
95.085, 1.03537150e+00, 8.58274662e-04, 1.97221339e+02
95.095, 1.03537523e+00, 8.58276467e-04, 1.97229972e+02
95.105, 1.03537895e+00, 8.58278273e-04, 1.97238605e+02
95.115, 1.03538267e+00, 8.58280077e-04, 1.97247231e+02
95.125, 1.03538640e+00, 8.58281883e-04, 1.97255864e+02
95.135, 1.03539012e+00, 8.58283689e-04, 1.97264497e+02
95.145, 1.03539384e+00, 8.58285495e-04, 1.97273124e+02
95.155, 1.03539757e+00, 8.58287301e-04, 1.97281756e+02
95.165, 1.03540129e+00, 8.58289108e-04, 1.97290389e+02
95.175, 1.03540501e+00, 8.58290916e-04, 1.97299022e+02
95.185, 1.03540873e+00, 8.58292722e-04, 1.97307648e+02
